Web Sku,PTS Sku,AKW Sku,Plumb Sku,Merinals,MPN,Description,Price Check
WS117307,,,117307,,GXA250/90,Grant Adjustable Extension 195-270mm (Green System) (up to 26kW),yes
WS117224,,,117224,,EXTK11950/90,"Grant High Level Vertical Balanced Flue 950mm 38"" Extension (White System) (up to 26kW)",
WS117221,,,117221,,VTK055090,Grant Adjustable Vertical 3m Flue Kit c/w Terminal and Storm Collar (White System) (up to 26kW),
WSA07490,RE8502W,,A07490,,RE8502WH,TWYFORD REFRESH 1700MM X 700MM BATH WITH TWO TAP HOLES,yes
WS158410,,,158410,,TDS60,RANGE TRIBUNE TDS60 SLIMLINE DIRECT UNVENTED CYLINDER,
WS117220,,,117220,,HLK015090,Grant High Level 1.2M Adjustable Flue Kit 90degree Elbow and Terminal (White System) (up to 26kW),
WS158411,,,158411,,TDS90,RANGE TRIBUNE TDS100 SLIMLINE DIRECT UNVENTED CYLINDER,yes
WS117241,,,117241,,VTK0690200,Grant Adjustable Vertical 3M Flue Kit c/w Terminal and Storm Collar (White System) (Above 26kW),
WS117244,,,117244,,EXTK12950/200,"Grant High Level Vertical Balanced Flue 950mm 38"" Extension (White System) (Above 26kW)",
WS117270,,,117270,,EPKIT,Grant 7 Day 2 Channel Electronic Programmer,yes
WS117354,,,117354,,ESKIT,Grant 7 Day 2 Channel Electronic Programmer (Wall-mounted),
WS107884,,,107884,,CBF005KIT,Firebird Low Level Flue Kit 380-600mm (125mm diameter),
WS107886,,,107886,,CBF005EXT,Firebird 450mm Extension for Low Level Flue Kit (125mm diameter),yes
WS107887,,,107887,,HLE005HHL,Firebird 1075mm High Level Flue Kit - White Coated Finish (125mm diameter),
WS107888,,,107888,,HLE005VHL,Firebird 3 Metre Vertical Balance Flue Kit with Storm Collar (125mm diameter),
WS107889,,,107889,,HLE005EXA,Firebird 1000mm High Level/Vertical Extension 125mm diameter,yes
WS107890,,,107890,,HLE005EXB,Firebird 500mm High Level/Vertical Extension 125mm Diameter,
WS158412,,,158412,,TDS120,RANGE TRIBUNE TDS120 SLIMLINE DIRECT UNVENTED CYLINDER,
WS107892,,,107892,,HLE005EXD,Firebird 330mm x3 High Level/Vertical Telescopic Extension,yes
WS107893,,,107893,,HLE455ELB,Firebird 45 Degree Bend 20/35,
WS158413,,,158413,,TDS150,RANGE TRIBUNE TDS150 SLIMLINE DIRECT UNVENTED CYLINDER,
WS107894,,,107894,,HLE905ELB,Firebird 90 Degree Bend for High Level and Vertical Flue 125mm Diameter,yes
WS107824,,,107824,,CTTKIT,Firebird Combi Twin Programmer Kit,
WS158414,,,158414,,TDS180,RANGE TRIBUNE TDS180 SLIMLINE DIRECT UNVENTED CYLINDER,
WS158415,,,158415,,TDS210,RANGE TRIBUNE TDS210 SLIMLINE DIRECT UNVENTED CYLINDER,yes
WS158341,,,158341,,TI120P,RANGE TRIBUNE TI120P 120 LITRE PRE PLUMBED INDIRECT UNVENTED CYLINDER,
WSJ01421,RS4111WH,,J01421,,RS4111WH,TWYFORD REFRESH SQUARE 500MM BASIN WITH ONE TAP HOLE,
WS158342,,,158342,,TI150P,RANGE TRIBUNE TI150P 150 LITRE PRE PLUMBED INDIRECT UNVENTED CYLINDER,yes
WS158343,,,158343,,TI180P,RANGE TRIBUNE TI180P 180 LITRE PRE PLUMED INDIRECT UNVENTED CYLINDER,
WSJ01420,RS4211WH,,J01420,,RS4211WH,TWYFORD REFRESH SQUARE 550MM BASIN WITH ONE TAP HOLE,
WSJ57808,OT4211W,,J57808,,OT4211WH,TWYFORD OPTION 500MM BASIN ONE TAPHOLE WHITE,yes
WS158344,,,158344,,TI210P,RANGE TRIBUNE TI120P 210 LITRE PRE PLUMBED INDIRECT UNVENTED CYLINDER,
WSJ01419,RS4311WH,,J01419,,RS4311WH,TWYFORD REFRESH SQUARE 600MM BASIN WITH ONE TAP HOLE,
WSJ57809,OT4212W,,J57809,,OT4212WH,TWYFORD OPTION 550MM BASIN TWO TAPHOLES WHITE,yes
WS158345,,,158345,,TI250P,RANGE TRIBUNE TI250P 250 LITRE PRE PLUMBED  INDIRECT UNVENTED CYLINDER,
WSJ57810,OT4910W,,J57810,,OT4910WH,TWYFORD OPTION PEDESTAL,
WS158346,,,158346,,TI300P,RANGE TRIBUNE TI300P 300 LITRE PRE PLUMBED INDIRECT UNVENTED CYLINDER,yes
WS179650,AUI120,,179650,,AUI 120,ALBION ULTRASTEEL AUI 120 INDIRECT UNVENTED CYLINDER,
PSOT1148W,OT1148W,,,,,TWYFORD OPTION HORIZONTAL OUTLET PAN,
WSJ57806,OT2396W,,,,,TWYFORD OPTION PUSH BUTTON CISTERN,yes
WS179651,AUI150,,179651,,AUI 150,ALBION ULTRASTEEL AUI 150 INDIRECT UNVENTED CYLINDER,
WSJ01414,RS4811WH,,J01414,,RS4811WH,TWYFORD REFRESH SQUARE 450MM BASIN WITH ONE TAPHOLE,
WSJ57807,OT2361W,,,,,TWYFORD OPTION LEVER CISTERN ,yes
WS179652,AUI180,,179652,,AUI 180,ALBION ULTRASTEEL AUI 180 INDIRECT UNVENTED CYLINDER,
WS179653,AUI210,,179653,,AUI 210,ALBION ULTRASTEEL AUI 210 INDIRECT UNVENTED CYLINDER,
WS179654,AUI250,,179654,,AUI 250,ALBION ULTRASTEEL AUI 250 INDIRECT UNVENTED CYLINDER,yes
WS179655,AUI300,,179655,,AUI 300,ALBION ULTRASTEEL AUI 300 INDIRECT UNVENTED CYLINDER,
WSB89600,ST2810W,,B89600,,,TWYFORD OPTION SEAT,
WS179660,AUD120,,179660,,AUD 120,ALBION ULTRASTEEL AUD 120 DIRECT UNVENTED CYLINDER,yes
WS179662,AUD180,,179662,,AUD 180,ALBION ULTRASTEEL AUD 180 DIRECT UNVENTED CYLINDER,
WSJ57813,OT8522W,,J57813,,OT8522WH,TWYFORD OPTION 1700MM X 700MM TWO TAP  HOLE BATH (including Chrome Plated Grips),
WS179663,,,179663,,AUD 210,ALBION ULTRASTEEL AUD 210 DIRECT UNVENTED CYLINDER,yes
WSJ01418,RS4511WH,,J01418,,RS4511WH,TWYFORD REFRESH SQUARE 560MM VANITY BASIN WITH ONE TAPHOLE WHITE,
WS179664,,,179664,,AUD 250,ALBION ULTRASTEEL AUD 250 DIRECT UNVENTED CYLINDER,
WS179665,,,179665,,AUD 300,ALBION ULTRASTEEL AUD 300 DIRECT UNVENTED CYLINDER,yes
WS127821,,,127821,,10010901,VAILLANT UNISTOR 150 LITRE INDIRECT UNVENTED CYLINDER,
WS127822,,,127822,,10010902,VAILLANT UNISTOR 180 LITRE INDIRECT UNVENTED CYLINDER,
WS127823,,,127823,,10010903,VAILLANT UNISTOR 210 LITRE INDIRECT UNVENTED CYLINDER,yes
WSC21349,E787101,,,,,IDEAL STANDARD CONCEPT ARC HORIZONTAL OUTLET CLOSE COUPLED PAN,
WS127824,,,127824,,10010904,VAILLANT UNISTOR 250 LITRE INDIRECT UNVENTED CYLINDER,
WS127825,,,127825,,10010905,VAILLANT UNISTOR 310 LITRE INDIRECT UNVENTED CYLINDER,yes
WSJ01416,,,J01416,,RS4621WH,TWYFORD REFRESH SQUARE 650MM FURNITURE BASIN WITH ONE TAPHOLE WHITE,
WS178950,,,178950,,A900450IF,RM AQUASTEL INDIRECT VENTED S/STEEL CYLINDER (900MM X 450MM),
WS178951,,,178951,,A1050450IF,RM AQUASTEL INDIRECT VENTED S/STEEL CYLINDER (1050MM X 450MM),yes
WS178952,,,178952,,A1200450IF,RM AQUASTEL INDIRECT VENTED S/STEEL CYLINDER (1200MM X 450MM),
WS178953,,,178953,,A1500450IF,RM AQUASTEL INDIRECT VENTED S/STEEL CYLINDER (1500MM X 450MM),
WS178954,,,178954,,A1800450IF,RM AQUASTEL INDIRECT VENTED S/STEEL CYLINDER (1800MM X 450MM),yes
WS178965,,,178965,,A900450IHF,RM AQUASTEL HORIZONTAL INDIRECT VENTED S/STEEL CYLINDER (900MM X 450MM),
WS178956,,,178956,,A900450DF,RM AQUASTEL DIRECT VENTED S/STEEL CYLINDER (900MM X 450MM),
WSC21358,E786001,,,,,IDEAL STANDARD CONCEPT ARC BOTTOM SUPPLY AND INTERNAL OVERFLOW 6/4 L CISTERN,yes
WS178957,,,178957,,A1050450DF,RM AQUASTEL DIRECT VENTED S/STEEL CYLINDER (1050MM X 450MM),
WSC21716,E796901,,,,,IDEAL STANDARD CONCEPT ARC BOTTOM SUPPLY INTERNAL OUTLET CLOSE COUPLED 4/2.6L CISTERN,
WS178958,,,178958,,A1200450DF,RM AQUASTEL DIRECT VENTED S/STEEL CYLINDER (1200MM X 450MM),yes
WS178959,,,178959,,A1500450DF,RM AQUASTEL DIRECT VENTED S/STEEL CYLINDER (1500MM X 450MM),
WS178960,,,178960,,A1800450DF,RM AQUASTEL DIRECT VENTED S/STEEL CYLINDER (1800MM X 450MM),
WSC21356,E791801,,,,,IDEAL STANDARD CONCEPT ARC SEAT AND COVER,yes
WSB47407,,,B47407,,AR4111WH,TWYFORD ALCONA 500MM ONE TAPHOLE BASIN,
WSB47408,,,B47408,,AR4112WH,TWYFORD ALCONA 500MM TWO TAP HOLE BASIN,
WSB47409,,,B47409,,AR4211WH,TWYFORD ALCONA 550MM ONE TAP HOLE BASIN,yes
WSB47410,,,B47410,,AR4212WH,TWYFORD ALCONA 550MM TWO TAP HOLE BASIN,
WSE24000,,,E24000,,A70M100,JUST SHOWER TRAY - MERLIN SQUARE- FLAT TOP 700MM x 700MM,
WSB47411,,,B47411,,AR4311WH,TWYFORD ALCONA 600MM ONE TAPHOLE BASIN,yes
WSC21343,E783701,,C21343,,E783701,IDEAL STANDARD CONCEPT ARC PEDESTAL,
WSE25600,,,E25600,,A70M140,JUST SHOWER TRAY - MERLIN SQUARE - 4 UPSTANDS 700MM x 700MM,
WSB47412,,,B47412,,AR4312WH,TWYFORD ALCONA 600MM TWO TAPHOLE BASIN,yes
WSE24100,,,E24100,,A76M100,JUST SHOWER TRAYS - MERLIN SQUARE - FLAT TOP 760MM x 760MM,
WSE25300,,,E25300,,A76M120,JUST SHOWER TRAY - MERLIN SQUARE - 2 UPSTANDS 760MM x 760MM,
WSB47414,,,B47414,,AR4811WH,TWYFORD ALCONA 400MM HAND RINSE BASIN WITH ONE TAPHOLE,yes
WSC21361,E785201,,C21361,,E785201,IDEAL STANDARD  CONCEPT ARC 550MM ONE TAPHOLE BASIN,
WSE25500,,,E25500,,A76M140,JUST SHOWER TRAY - MERLIN SQUARE - 4 UPSTANDS 760MM x 760MM,
WSE24200,,,E24200,,A80M100,JUST SHOWER TRAY - MERLIN SQUARE - FLAT TOP 800MM x 800MM,yes
WSE25700,,,E25700,,A80M140,JUST SHOWER TRAY - MERLIN SQUARE - 4 UPSTANDS 800MM x 800MM,
WSE24300,,,E24300,,A90M100,JUST SHOWER TRAY - MERLIN SQUARE - FLAT TOP 900MM x 900MM,
WSB47413,,,B47413,,AR4970WH,TWYFORD ALCONA SEMI-PEDESTAL,yes
WSE25800,,,E25800,,A90M140,JUST SHOWER TRAY - MERLIN SQUARE - 4 UPSTANDS 900MM x 900MM,
WSE28240,,,E28240,,A100M100,JUST SHOWER TRAY - MERLIN SQUARE - FLAT TOP 1000MM x 1000MM,
WSE28260,,,E28260,,A100M140,JUST SHOWER TRAY - MERLIN SQUARE - 4 UPSTANDS 1000MM x 1000MM,yes
WSC21362,E785301,,C21362,,E785301,IDEAL STANDARD CONCEPT ARC 550MM TWO TAPHOLE BASIN,
WSA04974,ER4231WH,,A04974,,ER4231WH,TWYFORD ENCORE 600MM BASIN WITH ONE TAP HOLE,
WSE28155,,,E28155,,A80QM100,JUST SHOWER TRAY - MERLIN QUADRANT - 800MM FLAT TOP,yes
WSE26900,,,E26900,,A80QM120,JUST SHOWER TRAY - MERLIN QUADRANT - 800MM 2 UPSTANDS,
WSE25200,,,E25200,,A90QM100,JUST SHOWER TRAY - MERLIN QUADRANT - 900MM FLAT TOP,
WSE26800,,,E26800,,A90QM120,JUST SHOWER TRAY - MERLIN QUADRANT - 900MM 2 UPSTANDS,yes
WSC21357,E785901,,,,,IDEAL STANDARD CONCEPT CUBE BOTTOM SUPPLY INTERNAL OVERFLOW 6/4L CISTERN,
WSB40280,RE8542W,,B40280,,,TWYFORD REFRESH 1700MMX700MM TWO TAP  HOLE BATH,
WSB31030,VW4221W,,B31030,,VW4221WH,TWYFORD VIEW TOTAL INSTALL 550MM BASIN ONE TAPHOLE,yes
WSB31035,VW4222W,,B31035,,VW4222WH,TWYFORD VIEW TOTAL INSTALL 550MM BASIN TWO TAPHOLES,
WSA04977,ER4821WH,,A04977,,ER4821WH,TWYFORD ENCORE 450MM HANDRINSE BASIN WITH ONE TAPHOLE,
WSJ95900,ENV4910W,,J95900,,NV4910WH,TWYFORD ENCORE PEDESTAL,yes
WSA04975,ER4970WH,,A04975,,ER4970WH,TWYFORD ENCORE SEMI PEDESTAL,
WSA04978,ER4910WH,,A04978,,ER4910WH,TWYFORD ENCORE PEDESTAL (FOR HAND RINSE BASINS ONLY),
WSA04985,ER1148WH,,,,,TWYFORD ENCORE WC PAN,yes
WSA04990,ER1738WH,,,,,TWYFORD ENCORE WALL HUNG PAN,
WSA04986,ER2396WH,,,,,TWYFORD ENCORE 6 / 4L CISTERN,
WSA04988,ER7851WH,,,,,TWYFORD ENCORE SEAT AND COVER,yes
WSA04987,ER7865WH,,,,,TWYFORD ENCORE SOFT CLOSE SEAT AND COVER,
WSB31020,WC1448W,,,,,TWYFORD VIEW TOTAL INSTALL CLOSE COUPLED WC PAN,
WSB69002,RI8500WH,,B69002,,RI8500WH,TWYFORD RIO 1700MM X 750MM NO GRIPS BATH WITH NO TAP HOLES,yes
WSB31025,VW2496W,,,,,TWYFORD VIEW TOTAL INSTALL CLOSE COUPLED WC CISTERN,
WSA51999,GP8001W,,A51999,,GP8001WH,TWYFORD OPTIMISER 750MM END BATH PANEL,
WSJ01477,,,J01477,,GC4111WH,TWYFORD GRACE 500MM WASHBASIN WITH ONE TAP HOLE,yes
WSJ01476,GC4112WH,,J01476,,GC4112WH,TWYFORD GRACE 500MM WASHBASIN WITH TWO TAP HOLES,
WSJ01475,,,J01475,,GC4211WH,TWYFORD GRACE 575MM WASHBASIN WITH ONE TAP HOLE,
WSJ04299,,,J04299,,MD4231WH,TWYFORD MODA 550MM ONE TAPHOLE BASIN,yes
WSJ04300,MD4331WH,,J04300,,MD4331WH,TWYFORD MODA 600MM BASIN ONE TAPHOLE,
WSJ04301,MD4341WH,,J04301,,MD4341WH,TWYFORD MODA 700MM BASIN ONE TAPHOLE,
WSJ04303,,,J04303,,MD4821WH,TWYFORD MODA 360MM HANDRINSE BASIN ONE TAPHOLE,yes
WSJ01474,,,J01474,,GC4212WH,TWYFORD GRACE 575MM WASHBASIN WITH TWO TAP HOLES,
WSJ04320,,,J04320,,MD4621WH,TWYFORD MODA SEMI-RECESSED 560MM BASIN ONE TAPHOLE,
WSJ04295,,,J04295,,,TWYFORD MODA WC PAN,yes
WSJ04319,MD1438WH,,,,,TWYFORD MODA BACK TO WALL PAN,
WSJ01479,,,J01479,,,TWYFORD GRACE CLOSE COUPLED WC  ,
WSD04585,FLQ80W,,D04585,,1.1570.332.WH,MIRA FLIGHT QUADRANT FLAT TOP SHOWER TRAY (800MM),yes
WSC21369,E784201,,C21369,,E784201,IDEAL STANDARD CONCEPT CUBE 550MM ONE TAPHOLE BASIN,
WSD04588,FL2UQ80W,,D04588,,1.1570.333.WH,MIRA FLIGHT QUADRANT 2 UPSTAND SHOWER TRAY (800MM),
WSC21370,E784301,,C21370,,E784301,IDEAL STANDARD CONCEPT CUBE 550MM TWO TAPHOLE BASIN,yes
WSJ01468,GC8520WH,,J01468,,GC8520WH,TWYFORD GRACE 1700MM X 700MM BATH WITH NO TAP HOLES,
WSD56708,FLQ1080WL,,D56708,,1.1570.726.WH,MIRA FLIGHT OFFSET QUADRANT FLAT TOP LEFT HANDED SHOWER TRAY (1000MM x 800MM),
WSD56710,FLQ1290WL,,D56710,,1.1570.719.WH,MIRA FLIGHT OFFSET QUADRANT FLAT TOP LEFT HANDED SHOWER TRAY (1200MM x 900MM),yes
WSD04603,FLPEN90W,,D04603,,1.1570.336.WH,MIRA FLIGHT PENTAGON FLAT TOP SHOWER TRAY (900MM x 900MM),
WSJ04297,,,J04297,,,TWYFORD MODA CISTERN WHITE,
WSD04606,FL2UPEN90W,,D04606,,1.1570.337.WH,MIRA FLIGHT PENTAGON 2 UPSTAND SHOWER TRAY (900MM x 900MM),yes
WSJ04317,,,J04317,,,TWYFORD MODA WHITE PLASTIC SEAT WITH STAINLESS STEEL HINGES,
WSJ04318,MD7851WH,,,,,TWYFORD MODA SOFT CLOSE SEAT WHITE,
WSD04615,FL9076W,,D04615,,1.1570.312.WH,MIRA FLIGHT RECTANGLE FLAT TOP SHOWER TRAY (900MM x 760MM),yes
WSD04510,FL1076W,,D04510,,1.1570.315.WH,MIRA FLIGHT RECTANGLE FLAT TOP SHOWER TRAY (1000MM x 760MM),
WSD04519,FL1080W,,D04519,,1.1570.318.WH,MIRA FLIGHT RECTANGLE FLAT TOP SHOWER TRAY (1000MM x 800MM),
WSB79921,FW4111W,,B79921,,FW4111WH,TWYFORD FLOW BASIN 600MM ONE TAPHOLE,yes
WSD56205,FL1480W,,D56205,,1.1570.641.WH,MIRA FLIGHT RECTANGLE FLAT TOP SHOWER TRAY (1400MM x 800MM),
WSD04618,FL3U9076W,,D04618,,1.1570.313.WH,MIRA FLIGHT RECTANGLE 3 UPSTAND SHOWER TRAY (900MM x 760MM),
WSD04513,FL3U1076W,,D04513,,1.1570.316.WH,MIRA FLIGHT RECTANGLE 3 UPSTAND SHOWER TRAY (1000MM x 760MM),yes
WSJ01467,GC8522WH,,J01467,,GC8522WH,TWYFORD GRACE 1700MM X 700MM BATH WITH TWO TAP HOLES,
WSD04522,FL3U1080W,,D04522,,1.1570.319.WH,MIRA FLIGHT RECTANGLE 3 UPSTAND SHOWER TRAY (1000MM x 800MM),
WSD04621,FL4U9076W,,D04621,,1.1570.314.WH,MIRA FLIGHT RECTANGLE 4 UPSTAND SHOWER TRAY (900MM x 760MM),yes
WSB79927,FW1468W,,,,,TWYFORD FLOW BACK TO WALL HORIZONTAL OUTLET CLOSE-COUPLED WC PAN,
WSD04516,FL4U1076W,,D04516,,1.1570.317.WH,MIRA FLIGHT RECTANGLE 4 UPSTAND SHOWER TRAY (1000MM x 760MM),
WSD04525,FL4U1080W,,D04525,,1.1570.320.WH,MIRA FLIGHT RECTANGLE 4 UPSTAND SHOWER TRAY (1000MM x 800MM),yes
WSD04534,FL2U1276RW,,D04534,,1.1570.323.WH,MIRA FLIGHT RECTANGLE 2 UPSTAND RIGHT HANDED SHOWER TRAY (1200MM x 760MM),
WSD04531,FL2U1276LW,,D04531,,1.1570.322.WH,MIRA FLIGHT RECTANGLE 2 UPSTAND LEFT HANDED SHOWER TRAY (1200MM x 760MM),
WSB97921,FW7851W,,,,,TWYFORD FLOW SEAT AND COVER SOFT CLOSE HINGE,yes
WSD04528,FL1276W,,D04528,,1.1570.321.WH,MIRA FLIGHT RECTANGLE FLAT TOP LEFT HANDED SHOWER TRAY (1200MM x 760MM),
WSA60100,OMNIF17W,,A60100,,PP2171WH,TWYFORD OMNIFIT 1700MM FRONT BATH PANEL,
WSD04537,FL3U1276W,,D04537,,1.1570.324.WH,MIRA FLIGHT RECTANGLE 3 UPSTAND LEFT HANDED SHOWER TRAY (1200MM x 760MM),yes
WSB40279,RE2171W,,B40279,,RE2171WH,TWYFORD REFRESH 1700MM FRONT BATH PANEL,
WSD04540,FL4U1276W,,D04540,,1.1570.325.WH,MIRA FLIGHT RECTANGLE 4 UPSTAND LEFT HANDED SHOWER TRAY (1200MM x 760MM),
WSB08002,RE2172W,,B08002,,RE2172WH,TWYFORD REFRESH 700MM END BATH PANEL,yes
WSJ01461,GT4021WH,,J01461,,GT4021WH,TWYFORD VISIT OFFSET RIGHT HANDED BASIN WITH ONE TAP HOLE,
WSJ96100,ENV7855W,,,,,TWYFORD ENVY SEAT AND COVER,
WSD04543,FL1280W,,D04543,,1.1570.326.WH,MIRA FLIGHT RECTANGLE FLAT TOP SHOWER TRAY (1200MM x 800MM),yes
WSD04552,FL1290W,,D04552,,1.1570.329.WH,MIRA FLIGHT RECTANGLE FLAT TOP SHOWER TRAY (1200MM x 900MM),
WSD04546,FL3U1280W,,D04546,,1.1570.327.WH,MIRA FLIGHT RECTANGLE 3 UPSTAND SHOWER TRAY (1200MM x 800MM),
WSD04555,FL3U1290W,,D04555,,1.1570.330.WH,MIRA FLIGHT RECTANGLE 3 UPSTAND SHOWER TRAY (1200MM x 900MM),yes
WSD04549,FL4U1280W,,D04549,,1.1570.328.WH,MIRA FLIGHT RECTANGLE 4 UPSTAND SHOWER TRAY (1200MM x 800MM),
WSJ01440,IY4242WH,,J01440,,IY4242WH,TWYFORD INTEGRITY 600MM BASIN TWO TAPHOLE,
WSD04558,FL4U1290W,,D04558,,1.1570.331.WH,MIRA FLIGHT RECTANGLE 4 UPSTAND SHOWER TRAY (1200MM x 900MM),yes
WSJ01439,,,J01439,,IY4243WH,TWYFORD INTEGRITY 600MM BASIN THREE TAPHOLE,
WSJ01460,GT4421WH,,J01460,,GT4421WH,TWYFORD VISIT 500MM OFFSET LEFT HANDED BASIN WITH ONE TAP HOLE,
WSJ01445,IY1248WH,,,,,TWYFORD INTEGRITY HORIZONTAL OUTLET WC PAN,yes
WSJ01444,IY1538WH,,,,,TWYFORD INTEGRITY BACK-TO-WALL PAN,
WSJ01443,IY2601WH,,,,,TWYFORD INTEGRITY 6/4L PUSHBUTTON CISTERN WHITE ,
WSJ01491,IY7864WH,,,,,TWYFORD INTEGRITY WC SEAT AND COVER (Suitable for Back-to-Wall Pan Only),yes
WSJ01492,IY7851WH,,,,,TWYFORD INTEGRITY SOFT CLOSE SEAT AND COVER (For Back-to-Wall Pan Only),
WSJ01428,QT4211WH,,J01428,,QT4211WH,TWYFORD QUINTA 550MM WASHBASIN ONE TAPHOLE,
WSJ01427,QT4311WH,,J01427,,QT4311WH,TWYFORD QUINTA 600MM WASHBASIN ONE TAPHOLE,yes
WSJ01430,QT4011WH,,J01430,,QT4011WH,TWYFORD QUINTA 650MM OFFSET BASIN RIGHT HAND ONE TAPHOLE,
WSJ01426,QT4411WH,,J01426,,QT4411WH,TWYFORD QUINTA 650MM OFFSET LEFT HAND ONE TAPHOLE,
WSD56712,FLP1290WL,,D56712,,1.1570.739.WH,MIRA FLIGHT PENTANGLE FLAT TOP LEFT HANDED SHOWER TRAY (1200MM x 900MM),yes
WSD56711,FLP1290WR,,D56711,,1.1570.738.WH,MIRA FLIGHT PENTANGLE FLAT TOP RIGHT HANDED SHOWER TRAY (1200MM x 900MM),
WSJ01490,QT7861WH,,,,,TWYFORD QUINTA SEAT AND COVER,
WSD04561,FL76W,,D04561,,1.1570.300.WH,MIRA FLIGHT SQUARE FLAT TOP SHOWER TRAY (760MM x 760MM),yes
WSJ01489,QT7864WH,,,,,TWYFORD QUINTA WALL HUNG WC SEAT AND COVER,
WSD04573,FL80W,,D04573,,1.1570.304.WH,MIRA FLIGHT SQUARE FLAT TOP SHOWER TRAY (800MM x 800MM),
WSD04591,FL90W,,D04591,,1.1570.308.WH,MIRA FLIGHT SQUARE FLAT TOP SHOWER TRAY (900MM x 900MM),yes
WSD04564,FL2U76W,,D04564,,1.1570.301.WH,MIRA FLIGHT SQUARE 2 UPSTAND SHOWER TRAY (760MM x 760MM),
WSD04576,FL2U80W,,D04576,,1.1570.305.WH,MIRA FLIGHT SQUARE 2 UPSTAND SHOWER TRAY (800MM x 800MM),
WSD04594,FL2U90W,,D04594,,1.1570.309.WH,MIRA FLIGHT SQUARE 2 UPSTAND SHOWER TRAY (900MM x 900MM),yes
WSB19511,GN2396W,,,,,TWYFORD GALERIE ASSEMBLED WC CISTERN PUSH BUTTON,
WSB19512,GN1438W,,,,,TWYFORD GALERIE BACK-TO-WALL WC PAN HORIZONTAL OUTLET,
WSD04567,FL3U76W,,D04567,,1.1570.302.WH,MIRA FLIGHT SQUARE 3 UPSTAND SHOWER TRAY (760MM x760MM),yes
WSD04579,FL3U80W,,D04579,,1.1570.306.WH,MIRA FLIGHT SQUARE 3 UPSTAND SHOWER TRAY (800MM x 800MM),
WSD04597,FL3U90W,,D04597,,1.1570.310.WH,MIRA FLIGHT SQUARE 3 UPSTAND SHOWER TRAY (900MM x 900MM),
WSA70591,ID8600WH,,A70591,,ID8600WH,TWYFORD INDULGENCE 1800MM X 800MM BATH WITH NO TAPHOLES,yes
WSD04570,FL4U76W,,D04570,,1.1570.303.WH,MIRA FLIGHT SQUARE 4 UPSTAND SHOWER TRAY (760MM x 760MM),
WSD04582,FL4U80W,,D04582,,1.1570.307.WH,MIRA FLIGHT SQUARE 4 UPSTAND SHOWER TRAY (800MM x 800MM),
WSD04600,FL4U90W,,D04600,,1.1570.311.WH,MIRA FLIGHT SQUARE 4 UPSTAND SHOWER TRAY (900MM x 900MM),yes
WSB19555,GP4621W,,B19555,,GP4621WH,TWYFORD GALERIE OPTIMISE SEMI-COUNTERTOP BASIN ONE TAPHOLE,
WSD52536,FL9076WLL,,D52536,,1.1697.017.WH,MIRA FLIGHT LOW RECTANGLE FLAT TOP SHOWER TRAY (900MM x 760MM),
WSB19556,GP4622W,,B19556,,GP4622WH,TWYFORD GALERIE OPTIMISE SEMI-COUNTERTOP BASIN TWO TAPHOLES,yes
WSD52537,FL1290WLL,,D52537,,1.1697.018.WH,MIRA FLIGHT LOW RECTANGLE FLAT TOP SHOWER TRAY (1200MM x 900MM),
WSD52538,FL1480WLL,,D52538,,1.1697.019.WH,MIRA FLIGHT LOW RECTANGLE FLAT TOP SHOWER TRAY (1400MM x 800MM),
WSB27925,GP2496W,,,,,TWYFORD GALERIE OPTIMISE STANDARD CISTERN PUSH BUTTON,yes
WSD52539,FL1670WLL,,D52539,,1.1697.020.WH,MIRA FLIGHT LOW RECTANGLE FLAT TOP SHOWER TRAY (1600MM x 700MM),
WSB27930,GP2596W,,,,,TWYFORD GALERIE OPTIMISE CORNER CISTERN PUSH BUTTON,
WSD52540,FL1770WLL,,D52540,,1.1697.021.WH,MIRA FLIGHT LOW RECTANGLE FLAT TOP SHOWER TRAY (1700MM x 700MM),yes
WSD52509,FL1776WLL,,D52509,,1.1697.001.WH,MIRA FLIGHT LOW RECTANGLE FLAT TOP SHOWER TRAY (1700MM x 760MM),
WSD52510,FL1676WLL,,D52510,,1.1697.002.WH,MIRA FLIGHT LOW RECTANGLE FLAT TOP SHOWER TRAY (1600MM x 760MM),
WSD52511,FL1576WLL,,D52511,,1.1697.003.WH,MIRA FLIGHT LOW RECTANGLE FLAT TOP SHOWER TRAY (1500MM x 760MM),yes
WSD52512,FL1476WLL,,D52512,,1.1697.004.WH,MIRA FLIGHT LOW RECTANGLE FLAT TOP SHOWER TRAY (1400MM x 760MM),
WSD52513,FL1280WLL,,D52513,,1.1697.005.WH,MIRA FLIGHT LOW RECTANGLE FLAT TOP SHOWER TRAY (1200MM x 800MM),
WSD52514,FL1076WLL,,D52514,,1.1697.008.WH,MIRA FLIGHT LOW RECTANGLE FLAT TOP SHOWER TRAY (1000MM x 760MM),yes
WSD52518,FL1080WLL,,D52518,,1.1697.007.WH,MIRA FLIGHT LOW RECTANGLE FLAT TOP SHOWER TRAY (1000MM x 800MM),
WSA07026,GP8932W,,A07026,,GP8932WH,TWYFORD GALERIE 1700MM RIGHT HANDED SHOWERBATH WITH TWO TAP HOLES,
WSD52519,FL1276WLL,,D52519,,1.1697.006.WH,MIRA FLIGHT LOW RECTANGLE FLAT TOP SHOWER TRAY (1200MM x 760MM),yes
